ID_cliente,cliente_vigente,genero,cliente>=65_anos,matrimonio,tiene_dependientes,#_meses_contrato,servicio_telefonico,suscripcion>1_linea,internet_internetservice,suscripcion_seguridad_linea,suscripcion_de_respaldo,suscripcion_proteccion,suscripcion_soporte,suscripcion_tv_cable,suscripcion_peliculas,tipo_contrato,factura_electronica,forma_pago,total_servicios_mes,total_pagado_cliente,Cuentas_Diarias
7706-ylmqa,0,Female,0,0,0,70,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.7,1341.5,44.71666666666667
7707-pybbh,0,Male,0,0,0,40,1,0,Dsl,1,1,0,1,0,0,Month-to-month,1,Mailed check,61.9,2647.1,88.23666666666666
7710-jsyoa,0,Female,0,1,1,69,1,1,Fiber optic,0,1,0,1,0,1,Two year,1,Bank transfer (automatic),93.3,6398.05,213.26833333333335
7711-gqbzc,0,Female,0,1,1,71,1,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),24.7,1810.55,60.35166666666667
7711-yijwc,0,Male,0,1,1,61,1,0,Dsl,1,1,1,1,1,1,One year,0,Bank transfer (automatic),84.9,5264.5,175.48333333333332
7714-yxsmb,0,Female,0,0,0,26,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),100.5,2599.95,86.66499999999999
7716-ytyhg,1,Female,0,1,1,48,1,1,Fiber optic,0,0,0,0,0,1,One year,1,Mailed check,82.05,4029.95,134.33166666666665
7717-bicxi,0,Male,0,1,1,60,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.55,1205.05,40.16833333333333
7718-rxdgg,0,Male,0,1,0,15,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),68.6,1108.6,36.95333333333333
7718-upskj,0,Female,0,1,0,69,1,0,Fiber optic,1,1,0,1,1,1,One year,1,Credit card (automatic),106.4,7251.9,241.73
7721-dvekz,0,Female,0,0,0,1,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.65,19.65,0.6549999999999999
7721-jxeaw,1,Male,0,1,0,59,0,0,Dsl,0,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),41.05,2452.7,81.75666666666666
7722-cvfxn,0,Male,0,1,1,54,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Electronic check,105.2,5637.85,187.92833333333334
7722-vjrqd,0,Male,0,1,1,72,0,0,Dsl,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),60.95,4549.05,151.63500000000002
7727-shvzv,0,Female,0,0,0,9,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.5,150.35,5.011666666666667
7729-jteec,0,Male,0,1,1,2,1,0,Dsl,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.5,90.05,3.0016666666666665
7729-xbtwx,0,Male,0,1,1,66,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.75,1344.5,44.81666666666667
7730-cldsv,0,Female,0,1,1,72,1,1,Fiber optic,0,1,1,1,0,1,Two year,1,Bank transfer (automatic),98.65,7129.45,237.64833333333334
7730-iutdz,1,Male,0,0,0,43,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,75.2,3198.6,106.61999999999999
7733-udmtp,0,Female,1,0,0,57,0,0,Dsl,0,1,1,0,1,1,Month-to-month,1,Electronic check,55.0,3094.05,103.135
7734-dboai,1,Female,0,1,1,1,0,0,Dsl,0,0,0,1,1,0,Month-to-month,0,Electronic check,40.1,40.1,1.3366666666666667
7739-laxog,1,Female,0,1,1,32,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Bank transfer (automatic),91.05,2954.5,98.48333333333333
7740-btpux,0,Male,1,1,0,55,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,113.6,6292.7,209.75666666666666
7740-kkcxf,0,Male,0,1,0,51,0,0,Dsl,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),30.05,1529.45,50.98166666666667
7742-mypgi,0,Female,0,1,1,6,1,0,Dsl,0,0,0,1,0,0,Month-to-month,1,Mailed check,48.8,297.35,9.911666666666667
7743-exurx,1,Male,0,1,1,8,1,0,Dsl,0,0,1,0,0,0,Month-to-month,1,Electronic check,51.05,415.05,13.835
7746-awnqw,0,Female,0,0,0,28,0,0,Dsl,0,0,1,1,0,0,Month-to-month,1,Mailed check,35.75,961.4,32.04666666666667
7746-qyvco,0,Male,0,1,1,16,1,0,Dsl,1,1,0,0,0,0,One year,1,Mailed check,55.85,857.8,28.59333333333333
7748-umtrk,0,Female,1,0,1,30,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,101.3,2974.5,99.15
7750-eyxwz,0,Female,0,0,0,12,0,0,Dsl,0,1,1,1,1,1,One year,0,Electronic check,60.65,743.3,24.776666666666664
7752-xusci,1,Female,0,0,0,60,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.9,6396.45,213.215
7753-usqyq,0,Male,0,0,0,55,1,0,Dsl,0,1,0,1,0,1,One year,1,Electronic check,64.2,3627.3,120.91000000000001
7754-ixrmc,0,Female,0,0,0,1,1,0,Dsl,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.35,45.35,1.5116666666666667
7758-ujwys,0,Male,0,1,1,34,0,0,Dsl,0,0,0,1,1,0,Two year,1,Electronic check,40.55,1325.85,44.195
7758-xkcbs,1,Male,0,0,0,15,0,0,Dsl,0,0,0,1,0,0,Month-to-month,1,Electronic check,29.7,438.25,14.608333333333333
7760-oypdy,1,Female,0,0,0,2,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.65,144.15,4.805000000000001
7762-onljy,0,Female,0,1,1,6,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.7,94.45,3.1483333333333334
7762-urzqh,1,Male,0,1,0,66,1,1,Fiber optic,1,0,1,0,1,1,Two year,1,Credit card (automatic),106.05,6981.35,232.71166666666667
7764-bdpee,0,Male,0,0,1,3,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.85,60.65,2.0216666666666665
7765-lwvvh,0,Female,0,1,1,72,1,1,Fiber optic,1,1,0,0,1,0,Two year,1,Electronic check,95.1,6843.15,228.105
7766-cltic,0,Female,0,0,0,10,1,0,Dsl,0,0,0,1,0,1,Month-to-month,1,Mailed check,60.95,629.55,20.985
7767-uxagj,1,Male,0,0,0,1,1,1,Dsl,0,0,0,0,0,0,Month-to-month,1,Electronic check,50.45,50.45,1.6816666666666669
7771-cfqrq,0,Female,0,1,1,47,1,0,Dsl,0,1,0,1,0,1,Two year,0,Bank transfer (automatic),63.8,3007.25,100.24166666666666
7771-zonat,0,Male,0,0,0,22,0,0,Dsl,0,0,1,1,1,1,Two year,0,Bank transfer (automatic),56.75,1304.85,43.495
7774-ojsxi,1,Male,0,0,0,31,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,103.45,3066.45,102.21499999999999
7776-qgyjc,0,Female,0,1,1,39,1,0,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Bank transfer (automatic),81.5,3107.3,103.57666666666667
7776-qwnfx,1,Male,1,1,0,30,1,0,Dsl,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),50.4,1527.5,50.916666666666664
7777-unyhb,0,Female,0,1,1,12,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.1,232.4,7.746666666666667
7779-lgovn,1,Male,1,1,0,10,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,86.65,856.65,28.555
7779-orael,0,Male,1,1,0,45,1,1,Dsl,1,0,1,1,0,1,Two year,0,Credit card (automatic),75.15,3480.35,116.01166666666667
7780-otdso,1,Male,0,1,0,18,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,99.4,1742.95,58.098333333333336
7781-ewara,0,Male,0,1,1,70,0,0,Dsl,0,1,1,1,1,1,One year,0,Electronic check,60.35,4138.7,137.95666666666665
7781-hvgmk,0,Female,0,1,1,72,0,0,Dsl,1,1,1,1,1,1,Two year,1,Credit card (automatic),65.2,4784.45,159.48166666666665
7783-ykgdv,1,Female,0,0,0,12,1,1,Fiber optic,1,1,1,0,0,1,Month-to-month,1,Bank transfer (automatic),99.7,1238.45,41.281666666666666
7785-rdvig,0,Female,0,1,1,3,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.3,54.7,1.8233333333333335
7786-wbjyi,1,Female,0,0,0,4,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),77.95,305.55,10.185
7787-bntzm,0,Male,0,0,0,6,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.15,130.5,4.35
7789-cruvc,0,Female,1,1,0,61,1,1,Fiber optic,1,1,1,1,0,0,Month-to-month,1,Credit card (automatic),94.2,5895.45,196.515
7789-hksbs,0,Female,1,1,0,42,1,1,Fiber optic,1,0,1,0,1,1,One year,1,Bank transfer (automatic),105.2,4599.15,153.30499999999998
7794-jasdg,0,Male,0,0,0,1,1,0,Dsl,1,0,0,0,0,0,Month-to-month,1,Mailed check,50.75,50.75,1.6916666666666667
7795-cfocw,0,Male,0,0,0,45,0,0,Dsl,1,0,1,1,0,0,One year,0,Bank transfer (automatic),42.3,1840.75,61.358333333333334
7797-ejmdp,0,Female,0,0,0,8,1,0,Dsl,1,0,0,1,0,1,Month-to-month,0,Bank transfer (automatic),66.05,574.5,19.15
7798-jvxym,0,Female,0,0,0,14,1,0,Dsl,0,0,0,1,1,1,Month-to-month,1,Electronic check,69.65,921.4,30.71333333333333
7799-dsews,0,Male,0,0,0,18,1,0,Dsl,1,0,1,1,1,0,Month-to-month,1,Electronic check,68.35,1299.8,43.32666666666667
7799-lgrdp,0,Female,0,0,0,43,1,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.7,1188.2,39.60666666666667
7801-cednv,0,Male,0,1,0,27,1,0,Dsl,1,0,0,0,0,0,One year,0,Credit card (automatic),48.7,1421.75,47.391666666666666
7801-kicao,0,Female,0,0,0,18,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.15,1345.75,44.858333333333334
7802-efkny,1,Male,0,1,0,5,0,0,Dsl,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.95,100.4,3.3466666666666667
7803-xoccz,0,Female,0,1,1,52,1,0,Fiber optic,1,0,1,1,0,0,Month-to-month,1,Bank transfer (automatic),84.05,4326.8,144.22666666666666
7808-dvwep,0,Male,0,1,0,3,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.0,49.65,1.655
7811-jivpf,0,Female,0,0,0,23,1,0,Dsl,0,0,1,0,0,0,Month-to-month,0,Credit card (automatic),49.7,1081.25,36.041666666666664
7812-fzhpe,1,Female,0,1,1,17,1,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,24.1,409.9,13.663333333333332
7813-tkcvo,0,Female,0,1,0,20,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.35,393.15,13.104999999999999
7813-zggaw,0,Male,1,0,0,31,1,1,Fiber optic,0,0,1,1,1,0,Month-to-month,1,Bank transfer (automatic),96.6,2877.95,95.93166666666666
7814-leeve,0,Female,0,1,0,1,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),20.3,20.3,0.6766666666666666
7815-pdthl,0,Male,0,0,0,35,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,20.2,684.4,22.813333333333333
7816-vghto,0,Female,0,1,1,6,0,0,Dsl,0,1,1,1,0,0,Two year,0,Mailed check,40.55,217.5,7.25
7817-boqpw,1,Female,0,0,0,2,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.55,166.3,5.543333333333334
7817-omjna,0,Male,0,0,0,14,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.4,275.7,9.19
7820-zygny,0,Male,0,0,0,63,1,1,Fiber optic,0,1,0,0,0,1,One year,0,Credit card (automatic),90.45,5825.5,194.18333333333334
7821-dprqe,0,Male,0,1,0,68,1,1,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Electronic check,107.7,7320.9,244.03
7823-jsoag,0,Male,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,74.5,217.45,7.248333333333333
7824-pansq,0,Male,0,0,0,58,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),80.65,4807.35,160.245
7825-ecjrf,1,Female,0,0,0,19,1,0,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Electronic check,106.6,1934.45,64.48166666666667
7825-gkxmw,1,Female,0,0,0,1,1,0,Dsl,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.8,45.8,1.5266666666666666
7826-vvkwt,0,Female,1,1,1,24,1,0,Fiber optic,0,0,1,0,1,1,Two year,1,Electronic check,96.55,2263.45,75.44833333333332
7831-qgoxh,1,Female,0,0,0,18,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,85.2,1553.9,51.79666666666667
7833-pkihd,0,Male,0,1,1,51,1,0,Dsl,1,0,0,1,1,1,One year,1,Bank transfer (automatic),76.4,3966.3,132.21
7838-lazfo,0,Male,0,1,0,45,1,0,Dsl,1,1,1,0,1,1,One year,0,Bank transfer (automatic),78.8,3597.5,119.91666666666667
7839-nuiaa,0,Female,0,1,1,61,1,1,Dsl,1,1,0,0,0,0,Month-to-month,0,Electronic check,59.8,3641.5,121.38333333333334
7839-qrkxn,1,Female,0,0,0,1,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.2,20.2,0.6733333333333333
7841-fcrqd,0,Female,0,1,0,33,1,0,Dsl,0,1,0,1,0,0,One year,1,Credit card (automatic),53.75,1857.3,61.91
7841-tzdmq,1,Male,0,0,0,2,1,0,Dsl,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),46.0,84.5,2.816666666666667
7845-urhjn,1,Female,0,1,0,8,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.15,156.25,5.208333333333333
7850-thjmu,0,Female,0,1,1,26,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.65,494.9,16.496666666666666
7850-vwjuu,0,Female,0,0,0,23,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),75.0,1778.5,59.28333333333333
7851-flggq,1,Male,0,0,0,1,0,0,Dsl,0,1,0,1,0,1,Month-to-month,1,Mailed check,44.65,44.65,1.4883333333333333
7851-wzeky,1,Female,0,0,0,2,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.15,196.9,6.5633333333333335
7852-lecyp,0,Male,1,1,0,13,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,0,Credit card (automatic),93.8,1261.0,42.03333333333333
7853-gvudz,1,Female,0,1,1,1,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.15,20.15,0.6716666666666666
7853-oetyl,0,Female,0,1,0,4,0,0,Dsl,1,0,0,0,0,0,Month-to-month,1,Electronic check,29.05,129.6,4.319999999999999
7853-wnzsy,0,Male,0,0,0,1,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),19.75,19.75,0.6583333333333333
7854-edssa,1,Male,0,0,0,22,1,1,Dsl,1,1,0,0,0,0,Month-to-month,0,Electronic check,59.0,1254.7,41.82333333333334
7854-ektjl,1,Female,0,0,1,2,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,19.6,35.85,1.195
7854-foksf,1,Male,0,0,0,1,0,0,Dsl,0,0,0,0,0,1,Month-to-month,0,Electronic check,35.9,35.9,1.1966666666666665
7855-diwpo,0,Female,0,0,0,21,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,68.65,1493.2,49.77333333333333
7856-ganil,0,Male,1,1,0,45,1,1,Fiber optic,0,1,1,1,1,0,One year,1,Bank transfer (automatic),98.7,4525.8,150.86
7858-gtzsp,0,Female,0,0,0,12,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,86.55,1066.9,35.56333333333334
7860-ksugx,0,Male,0,1,1,72,1,1,Dsl,1,1,1,0,0,0,Two year,0,Credit card (automatic),64.45,4720.0,157.33333333333334
7860-uxcrm,0,Male,0,1,1,63,1,0,Dsl,1,1,1,1,1,0,Two year,0,Credit card (automatic),74.5,4674.55,155.81833333333333
7861-uvuft,1,Female,0,1,0,15,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,84.3,1308.4,43.61333333333334
7868-bgsza,0,Male,0,1,0,43,1,1,Dsl,1,0,1,0,1,1,One year,1,Electronic check,80.2,3581.6,119.38666666666667
7868-tmwmz,0,Female,1,1,0,60,1,0,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),110.0,6668.35,222.27833333333334
7869-zydst,0,Male,0,1,0,31,1,1,Dsl,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),59.05,1882.8,62.76
7872-baazr,0,Female,0,1,1,53,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.55,1007.9,33.596666666666664
7872-rddlz,0,Female,1,0,0,67,1,1,Dsl,0,1,0,0,0,0,Month-to-month,0,Electronic check,54.9,3725.5,124.18333333333334
7873-cvmaw,0,Male,0,0,0,72,1,1,Dsl,1,1,1,1,1,1,Two year,0,Credit card (automatic),88.55,6362.35,212.07833333333335
7874-ecpqj,0,Female,0,0,1,4,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),20.05,85.5,2.85
7876-aehig,0,Female,0,0,1,51,0,0,Dsl,1,0,1,1,1,1,One year,0,Bank transfer (automatic),60.15,3077.0,102.56666666666666
7876-beutg,0,Female,0,0,0,15,1,1,Dsl,0,0,0,0,0,0,Month-to-month,1,Mailed check,48.8,720.1,24.003333333333334
7876-dnyap,0,Female,0,1,1,69,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.8,1436.95,47.89833333333333
7878-jgdkk,0,Male,0,0,0,4,1,0,Dsl,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.55,220.75,7.358333333333333
7878-rtczg,0,Female,0,0,0,1,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.9,19.9,0.6633333333333333
7879-cgsfv,0,Male,0,0,0,55,1,0,Fiber optic,1,1,0,0,1,1,One year,1,Mailed check,100.9,5552.05,185.06833333333333
7880-xsojx,0,Male,0,0,0,4,0,0,Dsl,1,1,0,1,0,0,Month-to-month,0,Mailed check,42.4,146.4,4.88
7881-evuad,1,Female,0,0,0,2,0,0,Dsl,1,1,0,0,0,1,Month-to-month,1,Electronic check,42.6,72.4,2.4133333333333336
7881-inrlc,1,Male,0,0,0,45,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),100.85,4740.0,158.0
7883-rojoc,0,Female,0,1,0,19,1,0,Dsl,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.9,839.65,27.988333333333333
7890-vyywg,1,Male,1,1,0,3,0,0,Dsl,0,0,0,0,1,0,Month-to-month,1,Mailed check,36.45,93.7,3.1233333333333335
7892-pookp,1,Female,0,1,0,28,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,104.8,3046.05,101.53500000000001
7892-qvykw,0,Female,0,1,1,23,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,85.6,1868.4,62.28
7893-ixhrq,1,Male,0,0,0,1,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,20.55,20.55,0.685
7895-vonwt,0,Female,0,0,0,25,0,0,Dsl,0,0,1,0,1,1,Month-to-month,1,Electronic check,48.25,1293.8,43.126666666666665
7898-pdwqe,0,Male,0,1,0,71,1,1,Dsl,1,1,1,1,0,1,Two year,0,Credit card (automatic),80.4,5727.15,190.905
7901-hxjva,0,Male,0,0,0,14,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,76.45,1117.55,37.251666666666665
7901-iidqv,0,Male,0,0,0,24,1,1,Dsl,0,0,0,1,0,0,One year,0,Bank transfer (automatic),54.6,1242.25,41.40833333333333
7901-tbkjx,0,Male,1,0,0,56,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,101.05,5594.0,186.46666666666667
7903-cmpey,1,Male,1,1,0,1,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,80.3,80.3,2.6766666666666667
7905-njmxs,0,Male,1,1,0,7,1,1,Dsl,1,1,0,1,0,0,Month-to-month,0,Electronic check,64.2,475.0,15.833333333333334
7905-tvxta,0,Female,0,0,0,5,1,0,Dsl,1,0,0,1,1,0,Month-to-month,1,Electronic check,64.35,352.65,11.754999999999999
7908-qcbca,1,Female,0,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,69.4,69.4,2.3133333333333335
7909-fioiy,0,Female,0,1,1,19,0,0,Dsl,0,0,0,0,0,0,Month-to-month,1,Mailed check,24.85,434.8,14.493333333333334
7912-syrqt,1,Female,0,0,0,7,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),75.1,552.95,18.43166666666667
7916-vccpb,0,Female,0,1,1,16,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),73.25,1195.75,39.858333333333334
7919-zodzz,0,Female,0,1,1,10,1,0,Dsl,0,1,1,0,0,1,One year,1,Mailed check,65.9,660.05,22.001666666666665
7921-bepci,0,Female,0,0,0,72,1,1,Dsl,1,1,0,0,0,0,Two year,0,Bank transfer (automatic),59.75,4265.0,142.16666666666666
7921-lmdfq,0,Male,1,0,0,51,1,0,Fiber optic,0,0,1,0,1,1,One year,1,Bank transfer (automatic),94.0,4905.75,163.525
7923-iyjwy,0,Male,1,0,0,67,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),116.1,7839.85,261.3283333333333
7924-gjzfi,0,Female,1,1,0,25,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.3,1813.1,60.43666666666666
7925-pnrgi,0,Female,0,1,1,45,1,1,Dsl,1,1,1,1,1,0,Month-to-month,0,Mailed check,81.3,3541.1,118.03666666666666
7926-ijoou,0,Male,0,0,0,1,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.3,19.3,0.6433333333333333
7927-auxbz,1,Female,0,0,0,30,1,0,Fiber optic,0,0,0,1,1,0,Month-to-month,0,Electronic check,85.15,2555.9,85.19666666666667
7928-vjyab,0,Male,0,1,1,11,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,90.6,1020.2,34.00666666666667
